Scan,16NAVY08_2_plasma.mzML,16NAVY06_1_plasma.mzML,16NAVY08_5_plasma.mzML,394_Plasma.mzML,16NAVY08_9_plasma.mzML,16NAVY12_2_plasma.mzML,16NAVY14_9_plasma.mzML,16NAVY14_18_plasma.mzML,16NAVY06_2_plasma.mzML,326_Plasma.mzML,16NAVY14_1_plasma.mzML,16NAVY14_3_plasma.mzML,18NAVY28_7_plasma.mzML,16NAVY11_6_plasma.mzML,18NAVY28_1_plasma.mzML,16NAVY10_20_plasma.mzML,15NAVY01_1_plasma.mzML,513_Plasma.mzML,16NAVY14_2_plasma.mzML,16NAVY10_14_plasma.mzML,16NAVY06_7_plasma.mzML,16NAVY12_1_plasma.mzML,18NAVY28_10_plasma.mzML,16NAVY12_10_plasma.mzML,16NAVY06_12_plasma.mzML,494_Plasma.mzML,16NAVY11_5_plasma.mzML,16NAVY14_14_plasma.mzML,16NAVY10_15_plasma.mzML,16NAVY14_15_plasma.mzML,366_Plasma.mzML,358_Plasma_20191118040504.mzML,16NAVY10_10_plasma.mzML,16NAVY06_13_plasma.mzML,16NAVY14_8_plasma.mzML,16NAVY10_13_plasma.mzML,16NAVY14_17_plasma.mzML,16NAVY06_16_plasma.mzML,432_Plasma.mzML,487_Plasma.mzML,16NAVY10_1_plasma.mzML,16NAVY11_10_plasma.mzML,17NAVY22_17_plasma.mzML,15NAVY01_2_plasma.mzML,17NAVY22_4_plasma.mzML,16NAVY06_15_plasma.mzML,16NAVY11_8_plasma.mzML,16NAVY10_17_plasma.mzML,16NAVY10_12_plasma.mzML,17NAVY22_15_plasma.mzML,16NAVY06_14_plasma.mzML,16NAVY11_7_plasma.mzML,16NAVY10_9_plasma.mzML,16NAVY06_8_plasma.mzML,16NAVY11_4_plasma.mzML,16NAVY08_10_plasma.mzML,16NAVY10_6_plasma.mzML,16NAVY08_6_plasma.mzML,16NAVY04_14_plasma.mzML,18NAVY28_4_plasma.mzML,17NAVY22_10_plasma.mzML,18NAVY28_15_plasma.mzML,16NAVY12_4_plasma.mzML,18NAVY28_11_plasma.mzML,17NAVY22_2_plasma.mzML,16NAVY14_13_plasma.mzML,17NAVY22_16_plasma.mzML,428_Plasma.mzML,15NAVY01_10_plasma.mzML,16NAVY10_3_plasma.mzML,17NAVY22_1_plasma.mzML,17NAVY22_8_plasma.mzML,364_Plasma_20191118044522.mzML,412_Plasma.mzML,16NAVY08_20_plasma.mzML,16NAVY10_8_plasma.mzML,15NAVY01_6_plasma.mzML,16NAVY06_17_plasma.mzML,16NAVY08_8_plasma.mzML,16NAVY14_20_plasma.mzML,16NAVY08_3_plasma.mzML,18NAVY28_3_plasma.mzML,16NAVY06_19_plasma.mzML,17NAVY22_14_plasma.mzML,346_Plasma_20191118022730.mzML,16NAVY06_10_plasma.mzML,16NAVY10_4_plasma.mzML,16NAVY06_11_plasma.mzML,16NAVY11_20_plasma.mzML,15NAVY01_9_plasma.mzML,16NAVY14_12_plasma.mzML,400_Plasma.mzML,16NAVY14_7_plasma.mzML,16NAVY11_17_plasma.mzML,15NAVY01_8_plasma.mzML,16NAVY06_5_plasma.mzML,18NAVY28_17_plasma.mzML,17NAVY22_5_plasma.mzML,16NAVY08_4_plasma.mzML,18NAVY28_14_plasma.mzML,16NAVY11_14_plasma.mzML,16NAVY11_13_plasma.mzML,16NAVY11_3_plasma.mzML,18NAVY28_5_plasma.mzML,17NAVY22_6_plasma.mzML,16NAVY11_11_plasma.mzML,338_Plasma.mzML,16NAVY10_5_plasma.mzML,372_Plasma.mzML,16NAVY14_4_plasma.mzML,18NAVY28_12_plasma.mzML,16NAVY14_6_plasma.mzML,16NAVY14_10_plasma.mzML,470_Plasma.mzML,382_Plasma_20191118052912.mzML,16NAVY10_7_plasma.mzML,16NAVY08_11_plasma.mzML,16NAVY06_18_plasma.mzML,500_Plasma.mzML,16NAVY10_2_plasma.mzML,354_Plasma_20191118032114.mzML,16NAVY14_5_plasma.mzML,15NAVY01_4_plasma.mzML,18NAVY28_18_plasma.mzML,18NAVY28_20_plasma.mzML,17NAVY22_9_plasma.mzML,16NAVY11_12_plasma.mzML,15NAVY01_3_plasma.mzML,16NAVY10_18_plasma.mzML,16NAVY06_20_plasma.mzML,16NAVY06_4_plasma.mzML,16NAVY06_9_plasma.mzML,18NAVY28_16_plasma.mzML,18NAVY28_2_plasma.mzML,16NAVY10_11_plasma.mzML,16NAVY11_2_plasma.mzML,17NAVY22_11_plasma.mzML,16NAVY08_7_plasma.mzML,16NAVY14_11_plasma.mzML,16NAVY11_9_plasma.mzML,16NAVY11_1_plasma.mzML,16NAVY12_3_plasma.mzML,17NAVY22_7_plasma.mzML,16NAVY06_6_plasma.mzML
88973,84128.5,115167,113881,0,0,0,215297,133452,0,0,241352.8,0,0,0,0,0,243601.1,0,109020,0,73998.5,0,0,0,73453.4,0,0,205620.2,0,229202,0,0,64233.7,128273,119399,0,111477,0,0,0,0,0,108795,270993,203653,141053,103792,68712.6,0,60269.2,88583.6,0,0,0,0,0,109325,188655.6,0,0,204319,0,0,0,0,217877.1,0,0,280870,139737,163043,97161.8,0,0,87478.4,78552.4,242111.4,0,73210.9,0,0,0,105721,0,0,96515,0,0,0,207764,214945.5,0,83541.9,0,150022,0,74779.4,218584.7,97828.4,0,0,0,0,0,0,0,0,0,0,75715,0,0,107987,0,0,0,108404,180083.7,0,81369.7,0,111403,123492,0,0,0,0,166868,115479,114307,167342.2,117912,42235.5,0,0,0,0,187341.6,221381.2,82094.4,0,79651.5,112558,84093.5
22945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95283.7,0,0,0,0,0,0,0,0,0,0,0,0,0,131829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90503.9,0,0,0,110913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78955.9,0,0,0,0,0,0,0,76430.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103328,0,81009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82223.3,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616013,0,0,0,0
46404,0,0,0,0,0,0,172822,147742,0,0,183647,469580,0,0,0,232323,0,0,299748,92090.5,0,0,0,0,0,0,0,182577,0,107437,0,0,104398,0,224019,147831,267961,0,0,0,0,0,0,0,0,0,0,176777,217327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118943,0,0,0,0,0,0,0,0,0,106417,0,0,0,273134,0,0,0,0,0,0,0,60538.8,0,0,339824,0,153721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191872,0,213204,215338,0,0,0,0,0,0,84940,971089,222892,0,0,0,0,0,0,123884,0,0,0,0,0,176633,0,0,0,177055,0,0,0,0,0
52689,0,0,0,0,0,0,0,0,0,0,0,0,245422,0,0,0,175090,0,0,0,0,0,286472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740054,0,0,0,0,0,0,734211,0,0,0,0,0,0,0,0,0,360957,0,295410,0,281544,0,0,391062,0,175334,0,0,0,0,0,0,0,168808,0,0,0,0,695424,0,797247,0,0,0,0,0,127996,0,0,0,0,175328,0,258033,0,0,256110,0,0,0,287390,0,0,0,0,0,0,301248,0,0,0,0,0,0,0,0,0,0,0,166937,263220,0,0,0,160060,0,0,0,0,284738,264724,0,0,0,0,0,0,0,0,0,0
86469,0,0,0,1824960,0,0,0,0,0,1388810,0,0,0,0,0,0,0,917926,0,0,0,165493,0,0,0,0,0,110793,0,0,0,0,0,0,0,0,0,0,0,873156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133081,0,0,0,0,136280,0,0,0,0,0,0,0,1745780,0,0,0,0,0,1719180,0,0,0,0,0,0,0,0,0,0,861718,131415,0,0,0,0,0,1182520,0,0,0,0,138997,0,0,0,90278.3,0,0,0,0,0,0,0,877823,0,0,114200,0,693281,0,0,0,0,604709,0,1091190,0,0,120644,0,0,116669,0,0,0,0,0,133656,150008,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113165,0,0,0,0,0,0,179352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95589.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,118959,89281.5,93007.9,1437206,124794,500429,85088.8,199132,102850,1798123,102221,566659,247033,0,108924,135265,196926,3437740,92962.9,115271,389729,160257,183750,104027,328387,2924919,151451,179159,794448,88681.4,1520534,2077581,159038,111015,108347,112204,1639650,138378,1313431,3305140,130968,0,139959,177027,144486,0,4032460,107072,113467,97933.8,186054,91840.9,65937.1,93446,1833310,128336,94455.1,118141,137158,335700,161390.6,0,786164,249865,118588,123912,125323,3924431,117784,1589920,104055,83203.9,1772144,1837852,291177,83104.1,1148140,0,97331.9,725901,149792,100489,1087300,68021.9,1746030,248940,0,163377,208261,81494.4,166588,1993022,227990.9,96121,391072,81734.1,119591,219762,110154,213641.7,479198,385179,543443,112819,82975.8,2522720,1369607,118686,1601266,90648.5,169084.1,212114,86027.7,2067403,1226908,108209,215493,117146,1416276,0,2005299,226452,232604,316957.6,350649,99086,163919,133201,152318,129095,169935,138180,155114,118565,81358.6,160251,7420000,0,120835,803837,97312,388692,184441,92380.1
10477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362210,0,0,0,0,0,0,0,0,0,0,0,0,376486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216949,0,0
47048,530921,0,847292,809933,894071,0,938155,764066,708127,0,694590,0,167410,385166,765388,119857,1800000,0,731626,176371,437747,0,586206,0,588544,755781,302250,584687,0,324795,0,0,332206,711717,0,0,433525,247526,0,635208,670924,0,719939,1799200,895585,653348,0,0,0,1136680,693233,560208,369108,728912,269120,341609,357298,310529,655677,322182,985332,780522,0,777543,500922,420626,1079020,670001,1293550,679846,541449,683698,0,0,193028,453056,391809,328917,840928,255256,643078,691399,872455,1109100,0,871695,390051,0,0,1194270,816100,798546,332760,0,106843,1066960,473395,436691,356476,1129170,0,0,0,730899,672134,0,0,92871.5,656107,638391,741454,622449,950269,882000,0,669630,0,682062,1165900,262373,0,672046,1273230,433888,325871,253094,0,1329130,0,288182,545934,292294,532140,339663,416104,404967,0,423750,566861,0,501515,0,191949,930407
96938,0,0,0,930211,0,0,0,0,0,1170010,0,0,0,0,0,0,0,794820,0,0,0,0,0,0,0,1142680,0,0,0,0,0,0,0,0,0,0,0,0,0,1519090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661014,0,0,0,0,751850,0,0,0,0,746396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54270,0,0,0,0,0,0,0,732486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445103,0,0,0,0,715558,0,0,379085,0,0,0,0,0,0,0,0,839822,0,2044680,0,816123,0,0,815994,0,0,832790,0,0,0,0,0,0,0,0,0,2062680,648606,0,0,0,0,1222160,0,0,0,0,0,0,0,0,1594230,0,0,0,0,0,0,0,0,0,0,680536,0,0,0,0,0,0,1605540,0,0,0,0,0,0,1423660,1167950,0,0,0,0,0,0,0,0,0,1837710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344217,1649790,0,0,1187190,0
75573,0,0,0,0,0,0,0,89506.9,0,0,0,0,0,0,0,0,0,0,88932.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450745,0,0,0,0,0,0,0,0,0,0,0,0,0,127393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179605.6,0,0,0,0,0,0,430297,88177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328076,0,0,0,0,0,0,0,0,120098,0,0,0,0,0,0,0,0,0,0,0,0,0,143089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49855.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13482,668114,0,0,329045,0,0,0,0,0,0,0,0,0,545574,0,0,0,0,0,0,0,537933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739068,0,0,0,0,0,0,0,0,0,0,793165,627030,0,673508,865288,266909,482950,0,0,0,0,0,0,0,0,0,0,0,0,0,732824,0,0,0,0,0,123877,0,0,0,0,608435,0,0,0,263070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590264,0,0,0,0,0,0,0,0,0,0,0,0,356033,557944,0,0,656209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958996,0,887103,0,0,610768,495513,0,0
18264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200439,0,0,0
45656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336806,0,0,0,0,0,0,360270,0,0,0,0,0,0,0,570080,0,0,0,0,211744,0,0,0,0,0,0,0,0,0,0,0,0,0,551929,0,0,0,0,0,0,0,0,0,136614,859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119858,0,0,0,498082,0,181836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191350,0,0,0,0,0,0,0,4086760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53776,0,0,0,720396,0,0,0,0,0,0,0,0,0,0,0,133417,0,667982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110972,0,0,0,0,0,0,0,0,0,0,0,789294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172946,0,0,0,0
34102,0,0,0,0,144078,0,0,0,0,0,0,176249,0,0,0,0,0,0,145054,0,0,766117,146232,0,0,667458,0,0,0,0,0,804494,156553,0,0,0,0,0,0,1379870,0,0,0,0,0,0,0,0,0,0,201925,0,0,119454,607525,0,0,0,0,225691,0,0,0,0,897598,0,0,0,0,0,0,0,582428,0,0,0,0,0,0,180524,0,0,0,195304,0,280819,0,0,0,0,0,0,0,0,145631,0,147680,345796,0,0,0,239795,427853,202034,0,0,0,0,804998,0,0,0,0,0,0,259115,113214,0,0,0,733193,0,0,469747,134979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564817,0,0,0,0,0,0,0,596634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740920,0,0,0,0,0,0,0,3439880,0,0,0,0,4050530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527570,0,0,0,0,0,0,0,0,0,0,0,0,0,3789040,0,0,0,0,3778710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619359,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563655,0,0,94713.7,0,0,0,0,0,0,0,0,0,0,0,0,0,716053,105916,0,0,0,0,0,0,0,0,0,0,0,0,204698,0,0,0,0,360388,0,0,0,115040,0,0,0,0,0,0,0,0,0,0,0,0
27430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910357,0,0,165369,0,0,0,0,449358,0,0,0,0,0,0,334394,442609,0,0,0,0,0,0,0,767763,0,0,0,0,0,0,0,0,0,0,0,0,426867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136501,0,0,0,450746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178716.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65878.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67198.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127424,0,0,0,0,0,0,0,0,0,256512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120874,0,0,0,0,0,0,0,0,0,0,0,0,191947,0,0,0,0,0,0,0,0,0,0,0,0,187266,0
93292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697429,0,0,0,0,0,0,686525,724508,1164860,0,796676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608079,0,0,0,0,0,0,0,1251320,0,0,0,0,0,0,0,0,0,0,0,451945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,171061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328893,0,0,0,0,0,0,0,0,0,0,0,0,604882,0,0,0,183431,588449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814037,0,0,0
2859,372596,0,0,0,357295,195878,0,448566,0,0,0,0,0,450307,0,417550,0,0,405033,0,379113,0,0,0,400372,0,349482,0,0,0,0,0,0,363767,0,330799,411417,0,0,0,374766,0,0,0,0,0,169996,383129,0,0,0,343931,0,0,380853,410782,0,0,417456,0,441038,0,0,0,0,359878,0,0,0,383979,0,0,0,0,0,351698,0,366909,0,552801,354461,0,0,0,0,0,0,0,184690,0,0,0,0,0,0,393154,0,0,328633,0,0,0,363753,0,0,0,0,357368,0,374091,0,0,0,0,0,0,0,363592,0,402432,0,0,0,0,0,0,0,0,399756,412486,440678,0,0,0,0,0,0,0,0,0,0,0,0,0
22517,0,0,428004,0,347970,0,264098,0,0,589648,0,0,0,297182,0,0,694936,803216,0,0,0,0,0,0,0,576475,220485,0,0,0,0,0,0,0,0,0,0,0,0,744245,0,0,0,412285,0,0,351926,0,0,0,223563,330785,0,0,328150,290077,0,139452,0,248229,473636,0,157321,0,0,259706,0,0,465933,0,0,293620,0,0,168614,0,597766,0,0,0,0,0,0,481678,0,0,0,274231,317561,161306,0,0,0,88081,0,0,0,0,0,0,403819,353152,460040,0,245467,0,0,0,0,0,0,0,0,622511,0,0,259671,0,915860,0,0,0,394728,0,0,471256,216521,800212,0,0,290074,0,0,0,0,435452,0,0,0,0,636577,469043,257926,0
